0,0,55
-0.0077,-0.1401,55
-0.0304,-0.4129,55
-0.0683,-0.6877,55
-0.1211,-0.9623,55
-0.1892,-1.2369,55
-0.2723,-1.5117,55
-0.3705,-1.7864,55
-0.4838,-2.0609,55
-0.6123,-2.3354,55
-0.7558,-2.6099,55
-0.9144,-2.8843,55
-1.0881,-3.1586,55
-1.2769,-3.4327,55
-1.4808,-3.7066,55
-1.6997,-3.98,55
-1.9336,-4.2529,55
-2.1825,-4.525,55
-2.4462,-4.796,55
-2.7249,-5.0659,55
-3.0184,-5.3361,55
-3.3271,-5.6133,55
-3.6493,-5.8581,55
-3.9627,-5.6992,55
-4.2615,-5.4322,55
-4.545,-5.1537,55
-4.813,-4.8732,55
-5.0656,-4.5937,55
-5.303,-4.3154,55
-5.5251,-4.0381,55
-5.732,-3.7614,55
-5.9237,-3.4851,55
-6.1002,-3.2091,55
-6.2616,-2.9333,55
-6.4077,-2.6577,55
-6.5388,-2.3822,55
-6.6546,-2.1068,55
-6.7553,-1.8315,55
-6.8409,-1.5561,55
-6.9114,-1.2807,55
-6.9667,-1.0055,55
-7.0069,-0.7304,55
-7.032,-0.4544,55
-7.0418,-0.1767,55
