0,0,55
-0.0077,-0.1402,55
-0.0305,-0.4133,55
-0.0683,-0.6885,55
-0.1213,-0.9636,55
-0.1894,-1.2387,55
-0.2727,-1.514,55
-0.3711,-1.7893,55
-0.4845,-2.0645,55
-0.6132,-2.3398,55
-0.757,-2.6152,55
-0.916,-2.8908,55
-1.0902,-3.1665,55
-1.2795,-3.4424,55
-1.484,-3.7185,55
-1.7038,-3.9951,55
-1.9387,-4.2721,55
-2.189,-4.55,55
-2.4546,-4.8291,55
-2.7356,-5.1092,55
-3.032,-5.389,55
-3.3433,-5.6617,55
-3.6661,-5.8687,55
-3.9775,-5.6609,55
-4.2733,-5.3778,55
-4.5541,-5.1063,55
-4.8201,-4.8368,55
-5.0713,-4.5663,55
-5.3075,-4.2945,55
-5.5287,-4.0218,55
-5.7349,-3.7485,55
-5.926,-3.4748,55
-6.1021,-3.2007,55
-6.263,-2.9263,55
-6.4089,-2.6519,55
-6.5397,-2.3774,55
-6.6552,-2.1029,55
-6.7558,-1.8282,55
-6.8413,-1.5534,55
-6.9116,-1.2786,55
-6.9668,-1.0039,55
-7.0069,-0.7292,55
-7.032,-0.4536,55
-7.0418,-0.1763,55
